"id";"Libellé";"Catégorie";"Marque";"Prix d'achat HT";"Fournisseur";"Ref. fournisseur";"Prix de vente";"Taxe";"Code-barres";"Type de déclinaison";"Prix soldé";"Emplacement";"Référence externe";"Compte comptable";"points +";"points -";"Affichable";"En ligne";"Image";"Stock";"Catégorie";"Poids";"Libellé court"
"585";"VINAIGRE AROMATIQUE MENAGER";"Hygiene";"N/A";"3.20000";"Naturellement Chouette";"";"3.84000";"0.20000";"2430000005855";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"VINAIGRE AROMATIQUE MENAGER"
"586";"ARÔMES DE LA GUARRIGUE";"Epicerie sec";"N/A";"3.30000";"Naturellement Chouette";"";"3.96000";"0.20000";"2430000005862";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"ARÔMES DE LA GUARRIGUE"
"587";"ZAATAR 60G";"Epicerie sec";"N/A";"5.80000";"Naturellement Chouette";"";"6.96000";"0.20000";"2430000005879";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"60.00";"ZAATAR"
"588";"HUILE ESSENTIELLE DE LAVANDE 10 ML";"Hygiene";"N/A";"6.50000";"Naturellement Chouette";"";"7.80000";"0.20000";"2430000005886";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"10.00";"HUILE ESSENTIELLE DE LAVANDE"
"589";"L ELIXIR MENTE GLACIALE";"Artisanat";"N/A";"4.74000";"Le cabanon des delices";"";"6.00000";"0.05500";"2430000005893";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"L ELIXIR MENTE GLACIALE"
"590";"L ELIXIR COLA VEGETAL";"Artisanat";"N/A";"4.74000";"Le cabanon des delices";"";"6.00000";"0.05500";"2430000005909";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"L ELIXIR COLA VEGETAL"
"591";"L ELIXIR VERVEINE CITRONNEE";"Artisanat";"N/A";"4.74000";"Le cabanon des delices";"";"6.00000";"0.05500";"2430000005916";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"L ELIXIR VERVEINE CITRONNEE"
"592";"L ELIXIR BAIE DE SUREAU";"Artisanat";"N/A";"4.74000";"Le cabanon des delices";"";"6.00000";"0.05500";"2430000005923";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"L ELIXIR BAIE DE SUREAU"
"594";"BEURRE DE BARATTE GRAND CRU DEMI SEL (250G)";"Epicerie frais";"N/A";"4.07000";"Relais Vert";"";"5.58000";"0.05500";"3252920015658";"";"4.73000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"250.00";"BEURRE BARATTE DEMI SEL"
"595";"BEURRE DE BARATTE GRAND CRU DOUX (250G)";"Epicerie frais";"N/A";"4.07000";"Relais Vert";"";"5.58000";"0.05500";"3252920015603";"";"4.73000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"250.00";"BEURRE BARATTE DOUX"
"596";"CACAHUETES GRILLEES SALEES (200G) PHILIA";"Epicerie sec";"N/A";"2.04000";"Relais Vert";"";"2.80000";"0.05500";"3520832640351";"";"2.37000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"200.00";"CACAHUETES GRILLEES SALEES"
"597";"SORBET POIRE 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000005978";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET POIRE"
"598";"SORBET POIRE 500ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"7.00000";"0.05500";"2430000005985";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"SORBET POIRE"
"599";"THÉ VERT UNION";"Epicerie sec";"N/A";"5.10000";"SURYA the LERAN";"";"6.40000";"0.05500";"2430000005992";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"THÉ VERT UNION"
"600";"JUS DE POMME POIRE BIO 75 CL";"Epicerie sec";"N/A";"2.80000";"sibio";"";"3.55000";"0.05500";"3760227110407";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"750.00";"JUS DE POMME POIRE BIO"
"601";"TOMATES ANCIENNES RIVEL";"Fruits et legumes";"N/A";"0.00340";"David Rivel Gaillardet";"";"0.00410";"0.05500";"2430000006012";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"603";"LIQUIDE VAISSELLE H2OATHOME BOUTEILLE A DILUER (A MOITIÉ VIDE)";"Hygiene";"N/A";"6.70000";"Kyra De Launois VDI H2OatHOME";"";"8.00000";"0.20000";"2430000006036";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"LIQUIDE VAISSELLE A DILUER"
"604";"RECHARGE (3*167ML) LIQUIDE VAISSELLE H2OATHOME";"Hygiene";"N/A";"4.60000";"Kyra De Launois VDI H2OatHOME";"";"16.50000";"0.20000";"2430000006043";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"501.00";"RECHARGE (3*167ML) VAISSELLE"
"605";"POMPE INOX POUR LIQUIDE VAISSELLE H2OATHOME";"Hygiene";"N/A";"7.10000";"Kyra De Launois VDI H2OatHOME";"";"8.50000";"0.20000";"2430000006050";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"0.00";"POMPE INOX POUR LIQUIDE VAISSELLE"
"606";"KOMBUCHA NATURE75CL";"Epicerie frais";"N/A";"5.11848";"Les terres sauvages";"";"6.00000";"0.05500";"2430000006067";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"750.00";"KOMBUCHA NATURE"
"607";"AGAR AGAR BIO EN POUDRE (50G) NATALI";"Epicerie sec";"N/A";"4.98000";"Relais Vert";"";"6.83000";"0.05500";"3176800001831";"";"5.78000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"50.00";"AGAR AGAR BIO EN POUDRE"
"608";"POIS CHICHES AU NATUREL (300G - PNE 220G) ALCE NERO";"Epicerie sec";"N/A";"1.77000";"Relais Vert";"";"2.43000";"0.05500";"8009004908246";"";"2.05000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"300.00";"POIS CHICHES AU NATUREL"
"609";"HARICOTS VERTS EXTRA FINS (345G - PNE 195G) PROSAIN";"Epicerie sec";"N/A";"2.88000";"Relais Vert";"";"3.95000";"0.05500";"3335880004624";"";"3.34000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"345.00";"HARICOTS VERTS EXTRA FINS"
"610";"SARDINES HUILE D'OLIVE (190G - PNE 140G) ORTIZ";"Epicerie sec";"N/A";"5.28000";"Relais Vert";"";"7.24000";"0.05500";"8411320801017";"";"6.13000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"190.00";"SARDINES HUILE D'OLIVE"
"611";"	 HERBES DE PROVENCE (50G) ARCADIE - L'HERBIER";"Epicerie sec";"N/A";"3.08000";"Relais Vert";"";"4.22000";"0.05500";"3417960039044";"";"3.57000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"50.00";" HERBES DE PROVENCE"
"613";"KEFIR DE BREBIS (400G) GABORIT";"Epicerie frais";"N/A";"3.11000";"Relais Vert";"";"3.60000";"0.05500";"3438860001740";"";"3.28000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"400.00";"KEFIR DE BREBIS"
"614";"BARQUETTE TOMATE CERISE";"Fruits et legumes";"N/A";"3.50000";"Inconnu";"";"4.10000";"0.20000";"2430000006142";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"615";"TOMATES RONDES PUIVERT";"Fruits et legumes";"N/A";"2.80000";"Inconnu";"";"0.00320";"0.05500";"2430000006159";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"616";"NOUILLES DE RIZ BLANC YAKSO 220G";"Epicerie sec";"N/A";"2.30000";"Relais Vert";"";"3.15000";"0.05500";"8718754500517";"";"2.67000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"220.00";"NOUILLES DE RIZ BLANC"
"617";"SHAMPOOING DOUCHE DES FAMILLES (1L)";"Hygiene";"N/A";"9.78000";"Relais Vert";"";"13.40000";"0.20000";"3380380050824";"";"11.35000";"";"";"";"0";"0";"1";"0";"";"";"Hygiene";"1000.00";"SHAMPOOING DOUCHE DES FAMILLES"
"618";"OIGNONS ROSES";"Fruits et legumes";"N/A";"0.00230";"Relais Vert";"";"0.00316";"0.05500";"2430000006180";"";"0.00267";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"620";"RADIS BLEU";"Fruits et legumes";"N/A";"0.00275";"Relais Vert";"";"0.00377";"0.05500";"2430000006203";"";"0.00319";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"621";"CHOU VERT";"Fruits et legumes";"N/A";"0.00170";"Relais Vert";"";"0.00197";"0.05500";"2430000006210";"";"0.00233";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"623";"PATATES DOUCES";"Fruits et legumes";"N/A";"0.00390";"Relais Vert";"";"0.00510";"0.05500";"2430000006234";"";"0.00429";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"624";"YAOURT DE VACHE DEMI ECREME NATURE (500G) GABORIT";"Epicerie frais";"N/A";"1.86000";"Relais Vert";"";"2.43000";"0.05500";"3438860001139";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"YAOURT VACHE NATURE"
"625";"MELON";"Fruits et legumes";"N/A";"1.79000";"Relais Vert";"";"2.46000";"0.05500";"2430000006258";"";"2.08000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"626";"CONFIT DE ROSE 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000006265";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFIT DE ROSE"
"627";"TISANE ÉNERGIE DES PRÉS (35G)";"Epicerie sec";"N/A";"4.00000";"Les herbes d’Aure";"";"6.00000";"0.05500";"123456";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"35.00";"TISANE ÉNERGIE DES PRÉS"
"628";"FIGUES FRAÎCHES ";"Fruits et legumes";"N/A";"0.00500";"Inconnu";"";"0.00600";"0.05500";"2430000006289";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"629";"ECHALOTTE PUIVERT";"Fruits et legumes";"N/A";"0.06500";"La Peyrouse";"";"0.00790";"0.05500";"2430000006296";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"630";"OIGNONS JAUNES PUIVERT";"Fruits et legumes";"N/A";"0.00320";"La Peyrouse";"";"0.00385";"0.05500";"2430000006302";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"631";"KETCHUP SANS SUCRE  LUCE 500G";"Epicerie sec";"N/A";"3.28000";"Relais Vert";"";"4.45000";"0.05500";"3329489901514";"";"3.80000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"KETCHUP SANS SUCRE"
"632";"FECULE DE MAIS (250G) PRIMEAL";"Epicerie sec";"N/A";"2.27000";"Relais Vert";"";"3.11000";"0.05500";"3380390000444";"";"2.64000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"FECULE DE MAIS"
"633";"HUILE DE COCO VIERGE (500ML) BIOPOURTOUS";"Epicerie sec";"N/A";"5.93000";"Relais Vert";"";"8.13000";"0.05500";"3760295170051";"";"6.88000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"HUILE DE COCO VIERGE"
"634";"HARICOTS ROUGES (345G - PNE 255G) PROSAIN";"Epicerie sec";"N/A";"2.29000";"Relais Vert";"";"3.14000";"0.05500";"3335880004686";"";"2.66000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"345.00";"HARICOTS ROUGES"
"635";"VEGE TRANCHE A L'ITALIENNE X12 (100G) WHEATY";"Epicerie sec";"N/A";"2.21000";"Relais Vert";"";"3.03000";"0.05500";"4032277012284 ";"";"2.56000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"100.00";"VEGE TRANCHE A L'ITALIENNE X12"
"636";"CHOUX FLEUR PCE CAT II";"Fruits et legumes";"N/A";"3.02000";"Relais Vert";"";"3.95000";"0.05500";"2430000006364";"";"3.32000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"637";"POMME DE TERRE ROUGE MONTBEL";"Fruits et legumes";"N/A";"0.00000";"Inconnu";"";"0.00240";"0.20000";"2430000006371";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"638";" PURÉE POMME POIRE BIO - 560G";"Epicerie sec";"N/A";"2.80000";"sibio";"";"3.55000";"0.05500";"2430000006388";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"560.00";" PURÉE POMME POIRE BIO"
"640";"JUS POMME KIWI 75 CL";"Epicerie sec";"N/A";"2.85000";"sibio";"";"3.55000";"0.05500";"3760227111084";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"750.00";"JUS POMME KIWI"
"641";"NECTAR ABRICOT 75 CL";"Epicerie sec";"N/A";"2.85000";"sibio";"";"3.55000";"0.05500";"3760227110308";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"750.00";"NECTAR ABRICOT"
"642";"CONFITURE DE FRAISE 300G LA PEYROUSE";"Epicerie sec";"N/A";"5.00000";"La Peyrouse";"";"6.00000";"0.05500";"2430000006425";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"300.00";"CONFITURE DE FRAISE"
"643";"RAISIN de Rouvenac ( exalta + Centennial )";"Fruits et legumes";"N/A";"0.00400";"Inconnu";"";"0.00490";"0.05500";"2430000006432";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
